ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,a7a9889e-cfef-4f1e-ae05-7f91ac71b169,0,0.1,0.345,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
2,54f4570a-9ae3-4f24-99c5-8eecdfa9056a,0.4,0.1,0.201,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
3,a0f43cfe-96bc-4bb2-86dc-9dc8f3c05d97,0.8,0.1,0.475,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
4,d5e176b7-e581-4979-9522-cf4a5c6db222,1.2,0.14,0.246,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
5,15048496-9ece-4b0f-9323-d1a39ac6aae7,1.6,0.1,0.463,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
6,6ab96027-df03-4a5b-ad5d-868493b7467c,2,0.18,0.204,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
7,81335571-ce0b-4266-9bd3-6db5206d1172,2.4,0.15,0.467,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
8,d111081d-8ec7-4bab-88a9-484950423249,2.8,0.2,0.556,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
9,84891650-8f97-4edd-b9ed-bab0c8248a51,3.2,0.24,0.276,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
10,d010fff6-6549-406e-b495-8336c666e23f,3.6,0.23,0.438,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
