ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,8a1ba35a-3972-4dc5-9314-92f53e3d1320,Pool,1,1,0.58,,30,,,,70,70,30,,,,,,,,,,,,,,0.66,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
2,cdd5d3b1-87d5-4d86-a9dc-8e9a5aa67430,Run,2,1,0.38,,20,,10,,70,60,40,,,,,,,,,,,,,,0.41,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
3,a1fa9cbd-ad36-45e8-9d26-379e2a9c76b7,Pool,3,1,0.36,,70,,10,,20,80,20,,,,,,,,,,,,,,0.7,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
4,39753b26-f40a-417a-855e-7fcab437c58c,Riffle,4,1,0.17,,10,,,,90,30,50,20,,77,77,77,109,19.3,54.5,9.65,9.65,13.65,38.5,13.65,0.2,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
9,00a5cd60-5a6f-4080-92ad-86de690ca9f5,OCA,6,1,,,,20,,,80,100,,,,,,,,,,,,,,,0.2,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
7,a4d47a87-6df1-431b-969c-1da84f58714a,SSC,7,3,0.08,,70,,,,30,30,70,,,,,,,,,,,,,,0.16,0.63,0.45,0.43,0.44,0.87,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
6,c6af90af-f22f-4b5d-b609-21a1903b26e7,Pool,8,1,0.2,,,,,,100,50,30,20,,,,,,,,,,,,,0.6,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
8,f98392ff-8c6b-48b9-ae33-0da738a902fd,Riffle,9,1,0.23,,,,,,100,,,,,38.5,77,109,77,77,109,54.5,77,38.5,77,54.5,0.23,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
10,a4915257-894f-4e1b-8b48-7c0fd02caf29,Run,10,1,0.2,,30,,,,70,40,40,20,,,,,,,,,,,,,0.37,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
11,867cd2f9-3b15-4bae-9b81-e13880ede204,Riffle,11,1,0.18,,10,,,,90,,,,,77,38.5,19.3,38.5,38.5,27.3,54.5,109,13.65,38.5,27.3,0.23,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
12,d9e5fd5e-a3fd-4ba9-aede-82d11ae4af2d,Pool,12,1,0.2,,,,,,100,70,30,,,,,,,,,,,,,,0.59,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
13,4a669dc2-9b86-4197-afa2-c15a2e08a479,Run,13,1,0.28,,10,,,,90,60,30,10,,,,,,,,,,,,,0.39,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
14,3b4bdbc6-0af6-4aa8-8d48-60bcac2ed7a6,Riffle,14,1,0.31,,10,,,,90,,,,,109,77,54.5,1.03,38.5,3,77,54.5,9.65,77,0.06,0.31,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
15,b8fca54d-be94-4ae7-9f85-64706e99a5c8,Run,15,1,0.16,,10,,,,90,40,30,30,,,,,,,,,,,,,0.45,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
16,63078192-441f-4e9f-8e3d-91fa10e246d6,Pool,16,1,0.28,,10,,,,90,80,20,,,,,,,,,,,,,,0.86,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
17,df7f8539-fc75-4c44-aa99-59140cd058c8,Run,17,1,0.26,,20,,,,80,50,40,10,,,,,,,,,,,,,0.35,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
18,6b5986a2-6150-4181-8d8b-ef967b5aea2e,Pool,18,1,0.09,,70,,,,30,40,60,,,,,,,,,,,,,,0.37,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
19,c78491f0-a3fd-41ae-9011-3afe6660ab66,Pool,19,1,0.3,,40,60,,,,70,30,,,,,,,,,,,,,,0.35,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
20,5089099d-9269-44e8-9022-3d206c98f403,Riffle,20,1,0.18,,,,,,100,,,,,4.85,27.3,77,27.3,109,27.3,54.5,19.3,54.5,38.5,13.65,0.37,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
21,fc1b8beb-331b-4f65-a203-7651c6ef4a3f,Pool,21,1,0.19,,,,,,100,60,40,,,,,,,,,,,,,,0.39,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
22,6b89cd8e-8fca-4b20-93a7-2cbcb1f3ae6b,Pool,22,1,0.18,,,,,,100,40,60,,,,,,,,,,,,,,0.28,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
23,ab441a92-0cd0-4d09-afc9-141dd03d3fee,Pool,23,1,0.17,,,,,,100,40,50,10,,,,,,,,,,,,,0.46,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
24,661aa0ec-f947-480b-8f18-018a66fad85a,Run,24,1,0.27,,,,,,100,40,50,10,,,,,,,,,,,,,0.27,,,,,,3095ed11-367b-49b9-a80b-32747e269e7d,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
