ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,161bade4-c537-48f9-9b7e-708ac66ddd5f,0,0.03,0,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
2,c5006185-d184-4ef5-9ef2-d5a016c99fd5,0.15,0.15,0.116,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
3,c5f0d49f-3e45-4649-bbb7-7a1bf2770725,0.3,0.22,0.228,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
4,8003b80d-b79a-4c70-ab34-7a458340ae7c,0.45,0.22,0.289,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
5,19deaa56-a596-478b-93cb-21f2a49cefbf,0.6,0.24,0.316,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
6,bb8894c7-d157-4578-b615-bbc2325d2d16,0.75,0.25,0.298,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
7,d5a9a18e-856a-4365-8101-bd77f3b9b48b,0.9,0.26,0.282,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
8,8f748d0f-6b2b-4d16-8803-7490c2dd1efc,1.05,0.28,0.335,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
9,434414db-9ed8-49fd-889f-bfe6eb718f33,1.2,0.31,0.467,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
10,ea2b4bf0-6c32-418c-8737-5205880fc69c,1.35,0.3,0.398,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
11,56b675a7-dd33-4de6-a801-9e4a0ce966cc,1.5,0.28,0.352,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
12,4e6732f8-707a-45cc-a021-c2253f10063a,1.65,0.27,0.346,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
13,8e7fbe31-4b34-49ec-a516-f9e3278fa5fe,1.8,0.28,0.335,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
14,051c1fc1-1ad4-4f59-88de-3eb9717d81e7,1.95,0.29,0.285,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
15,578d61dd-702e-45cd-b956-47942d01f066,2.1,0.26,0.266,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
16,a6895d38-9751-4d71-864d-c19f557a182d,2.25,0.26,0.274,e60ab036-a95b-4f7a-a2d2-4d5f1c0ccb66,7/29/2019 11:57:33 AM,richie@qcinc.org,7/29/2019 11:57:33 AM,richie@qcinc.org
