ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,317005d8-b532-4180-91fe-83de14ba9d6f,0.1,0.26,0.067,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
2,4837811d-e1fc-456c-b2e4-29280069d329,0.2,0.06,0.113,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
3,f6a2c156-5ae8-49f3-bf45-1874587b0325,0.3,0.02,0.61,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
4,d2bff902-e71f-4469-a173-c7137a577027,0.4,0.21,0.627,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
5,5120b0b6-e3b2-4c29-8ae7-13b5cef8e446,0.5,0.2,0.594,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
6,e5a85359-3609-4f54-b09c-c1cc70896fda,0.6,0.2,0.591,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
7,8707c8b7-dd69-4d2f-bf07-4af411e81260,0.7,0.1,0.629,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
8,aec4792c-797a-4f7e-a83f-58e7ecb0633a,0.8,0.2,0.667,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
9,88b179e7-923c-4620-a538-42985628d8c4,0.9,0.22,0.482,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
10,99cad3d4-0d4c-4540-82cf-cca5ab685537,1,0.2,0.488,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
11,66d68429-bfba-4bda-b59e-72307f6e8bda,1.1,0.22,0.597,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
12,c1c83c97-f208-47be-983b-24b8a8ddc337,1.2,0.2,0.658,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
13,cbffb373-8b4e-448c-81db-575a3ad13a8b,1.3,0.18,0.498,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
14,be04d380-cdad-4f0e-b971-5951847b3dac,1.4,0.16,0.112,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
15,da3d9064-597e-493d-a58b-68642db9ddf3,1.5,0.1,0.167,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
16,9b2cb934-5733-48a3-846d-1746828b48e8,1.6,0.08,0.062,492c05e8-b6d7-49f1-bf1a-cc806bdc3936,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
17,9cfd198d-0dbe-435a-a343-1a2371736b10,0,0.17,0.137,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
18,bf938c35-0400-406f-bb54-7c130a0e5d1e,0.15,0.13,0.293,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
19,b5f152a2-237e-4664-b9d4-21336fc505a4,0.3,0.16,0.1,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
20,6bf8da6e-e6b6-437a-91c9-c551325f9f23,0.45,0.18,0.134,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
21,49b54f0b-5bd2-4600-abd5-7fa77506cbaf,0.6,0.16,0.241,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
22,f742c57b-d4c3-4555-93e0-d03935a244e3,0.75,0.18,0.443,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
23,847358a5-ca30-457e-9251-6408ceda7e32,0.9,0.18,0.516,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
24,b27afee2-4c29-4a6e-845e-69e76c6e43e5,1.05,0.12,0.32,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
25,e4eed355-9fe6-481d-a21d-3f81f04570e1,1.2,0.13,0.257,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
26,8bee8d12-7e30-46e1-a2e7-627fbc19bbb9,1.35,0.13,0.246,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
27,7a9813d0-e80a-4acc-baad-573fc9854fbd,1.5,0.2,0.293,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
28,4646c74c-d2e6-4193-b34e-bef638fab5a0,1.65,0.2,0.205,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
29,3c3df80d-1f54-4734-8f54-0af9643a94c5,1.8,0.14,0.253,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
30,142be58b-c46d-4919-88bc-2b336446b5f6,1.95,0.13,0.139,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
31,eb645b7b-170d-4f52-8738-d1d6ad616b82,2.1,0.12,0.214,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
32,73616b02-540c-4f2b-912c-fb35ab559833,2.25,0.1,0.035,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
33,679cb881-641d-4525-93b4-5222337cc428,2.4,0.09,0.046,b37c8fa2-6e0e-4982-acf1-4ef29c23c65b,7/18/2019 4:09:37 PM,richie@qcinc.org,7/18/2019 4:09:37 PM,richie@qcinc.org
