ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,b6f383d7-283b-40c3-a8d1-704a5f0ddc35,0,0.12,-0.022,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
2,57536e8e-e2fc-40e5-9967-7cc12032fe91,0.35,0.06,0.081,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
3,c4b433eb-4f58-42d5-bbe3-0baa781e6660,0.7,0.06,0.189,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
4,fa26cdc0-e75e-40d7-ad75-78883caa1e12,1.05,0.08,0.221,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
5,ee20e9c5-2c60-4b2a-9a21-b6a2bdddfebe,1.4,0.12,0.506,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
6,4b4a5f90-bd76-4550-9070-671f4b9eaddf,1.75,0.16,0.501,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
7,ffece35f-6cf1-4c15-a50d-110e52844516,2.1,0.21,0.582,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
8,40fc261b-8885-43f3-88d6-d68e15235ba4,2.45,0.25,0.587,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
9,bd2b3d08-546d-4b1f-adef-da9d0b194629,2.8,0.29,0.629,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
10,dc226566-402f-4ba3-82a2-20afe7bd494a,3.15,0.32,0.716,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
11,af6ae9de-0109-498a-8eb4-ea50d83ca805,3.5,0.34,0.799,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
12,f6525e68-faa8-4b8e-a19f-1e37b12fcd79,3.85,0.33,0.81,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
13,6ddb7464-0daf-42d7-8489-3b8003a04d6d,4.2,0.35,0.821,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
14,65e2f103-ff2d-4b47-b492-0a5bcb47d57f,4.55,0.38,0.921,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
15,6bd2fd8b-a446-4918-b34f-cc70c5da8ba5,4.9,0.36,0.92,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
16,119d7c8f-c088-493c-9a8b-ce029f998123,5.25,0.34,0.904,feb7f96c-0ed0-4d3a-b1ac-85f73aef9cea,6/26/2019 23:15,richie@qcinc.org,6/26/2019 23:15,richie@qcinc.org
