ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,237f2d6a-c137-487d-abc1-4736c1eb4768,0.59,0.2,0.236,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
2,88943532-0d7f-4401-b799-ad22cfee9def,1.18,0.38,0.435,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
3,3b92967f-cece-435d-9566-55417f4ecf0e,1.77,0.58,0.492,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
4,606c6db9-40d4-4d49-8d96-983d60511362,2.36,0.74,0.627,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
5,41c8031b-c597-4507-927c-987fdf53f408,2.95,0.68,0.532,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
6,9baae949-0c23-41d0-b6a4-e1feb4e0f545,3.54,0.56,0.457,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
7,0e88937e-cdcf-4f11-a614-3212aa0d9184,4.13,0.49,0.388,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
8,9798ae7f-e02a-4b76-9d3b-f10b42e80ffa,4.72,0.41,0.359,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
9,bbe65c0f-c59f-4fc0-9f90-4c55d047f3e5,5.3,0.37,0.312,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
10,0f9f2aac-bb01-43a2-a34a-66a37b03f7fa,5.9,0.31,0.267,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
11,de34a372-8f72-421f-a29a-31bb06958b07,6.49,0.32,0.238,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
12,d0af557b-b945-4348-ad07-f18f20210982,7.08,0.31,0.198,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
13,1d6be2e0-fd2d-4ee1-aece-cdc08b0a6b10,7.67,0.32,0.135,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
14,9d78825c-421e-4e9d-be1d-fcc8f87fb8ff,8.26,0.28,0.103,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
15,aebf5c55-bfca-410c-a289-151fb02dca8d,8.88,0.25,0.108,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
16,38e88e0e-d488-4e04-99cd-6f50bd8069c8,9.44,0.25,0.028,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
17,3db62084-f197-422e-aa5d-1521192a44e5,10.03,0.24,0.004,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
18,c7bcd77a-f455-43f5-894a-10ccce9cdc0d,10.62,0.16,0,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
19,20ac86bd-5702-418e-b204-85b689473457,11.21,0.01,0,46db742d-7603-4e2b-a72a-e34dcd0c0b9b,8/14/2019 20:41,richie@qcinc.org,8/14/2019 20:41,richie@qcinc.org
20,5183ce5f-1a75-4126-90aa-5a7aa195b206,0,0.06,0.11,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
21,97f0d900-7201-4e94-aa42-7d8468e83513,0.35,0.08,0.221,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
22,15449c9a-92c8-4243-8edf-0abb02ea0763,0.7,0.1,0.319,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
23,9ba8079f-01d4-4863-9aa4-c0ce4dd18259,1.05,0.16,0.262,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
24,a66b8da2-9118-452b-b550-da90035486ca,1.4,0.2,0.341,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
25,f9e69b0e-643d-4132-a489-b4d33f41304c,1.75,0.21,0.471,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
26,e1ea7f17-f7b0-4641-9277-fb9a3ea13451,2.1,0.21,0.509,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
27,65a6d8f0-05e9-44c1-8bb0-bfbd23d1908d,2.45,0.22,0.522,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
28,c9db7b50-2d59-4455-90d7-fb902294b3a0,2.8,0.2,0.48,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
29,9ec09773-ba61-4deb-b4d1-d3eb4e21cc5d,3.15,0.24,0.584,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
30,8e13bf6e-5dcc-4209-bd7b-8bde27899825,3.5,0.24,0.584,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
31,93532290-76a9-4e7d-9387-0b64ef1a3ae0,3.85,0.28,0.56,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
32,455f6003-e812-429d-91cf-19e1fdc33abb,4.2,0.3,0.641,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
33,9734eb9e-dbee-46ce-a067-bbc604252cf5,4.55,0.3,0.625,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
34,8da0e9f7-cbda-42b4-b08c-fd0f6c804937,4.9,0.32,0.597,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
35,0976cbf1-ea19-481f-9141-62ebbcb9984d,5.25,0.33,0.478,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
36,6a18c2d5-837e-431a-adb4-bda9ba17ddc4,5.6,0.32,0.553,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
37,0b7153c0-11ee-4701-9d82-9185b26193f8,5.95,0.2,0.546,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
38,caa921dd-ecc4-4736-9f09-532fa5496776,6.1,0.19,0.317,81bbe76c-7033-4aab-993f-e7958f099bdf,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
