ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,166096a7-61cd-4f3b-b999-46628217ca1f,1,6,0.19,Yes,No,Yes,e6ccc539-a95c-4923-b6d4-b5d258800fae,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
2,284ff0b7-d1e9-4b30-83ec-479b87a28aa7,1,5.6,0.18,No,No,Yes,2bc52684-5493-40f8-902a-ef3c17237c43,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
3,491dc872-8de2-4af3-9262-c5f02f5fdd16,1,8,0.21,Yes,No,Yes,9afc4e37-ac8b-4e1c-88bc-1c1c11149a09,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
4,c665ed80-47e1-4806-8c0e-56775d8a107f,2,4.5,0.2,Yes,No,Yes,9afc4e37-ac8b-4e1c-88bc-1c1c11149a09,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
5,cb5befe9-ec08-498c-9ca9-272e855e7849,3,5,0.18,No,No,No,9afc4e37-ac8b-4e1c-88bc-1c1c11149a09,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
6,67e2b84d-2f22-4b72-874b-39bf06434757,1,4,0.23,No,No,No,4ffa15f9-f8c6-4586-af7e-2ade600bd246,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
7,a63fd45e-ce53-4240-b56c-5f9bf7dac4df,2,7,0.19,Yes,No,No,4ffa15f9-f8c6-4586-af7e-2ade600bd246,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
8,4c551e81-fa2d-47d0-af38-79b3bf173f3d,1,15,0.32,Yes,No,No,b1f05171-17c4-4653-a3c2-d378c6d48a4b,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
9,37aa329f-d53b-4401-a690-a4f66b25aeaf,1,5.5,0.19,Yes,No,No,0ef64b92-15ec-44ff-8ae6-ac19c547f4de,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
10,d08e2c69-568b-468f-b2a9-2ba1bf859c3a,1,6.5,0.17,No,No,No,4476298c-4cb5-4643-a5b0-6ba4a7f21aea,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
11,6e86a98b-0185-4041-be5e-d7ae31dd0a19,1,9,0.19,No,No,Yes,783a0447-4db9-4983-9e0a-23044c064f5c,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
12,1805d601-34d1-4269-bc93-a4593adad542,1,8,0.34,Yes,No,Yes,193e9431-976e-430b-a277-f9fa59a12509,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
13,5bd9fa83-948a-46fb-9520-d59714f5c7f3,1,4.2,0.24,Yes,No,No,00bf8db4-93be-41ee-9b68-b21c590f7766,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
14,459b41ae-777d-471a-b233-a09eb0c0f30a,1,5.5,0.21,Yes,No,No,6eedb924-b65a-4237-8457-841924eb341b,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
15,dbeb5170-c6d5-4b0a-82e7-6dbe60aeab94,2,10,0.26,Yes,Yes,Yes,6eedb924-b65a-4237-8457-841924eb341b,9/12/2019 22:54,richie@qcinc.org,9/12/2019 22:54,richie@qcinc.org
