ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,1c2d9a42-feba-4565-af7d-8c72c9efd3de,0,0.07,0.117,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
2,2d39d3fd-30ad-40cd-9b6d-a0f87ff71123,0.45,0.15,0.347,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
3,cc5230d1-5edd-4a92-a7fc-d54231a123d4,0.9,0.16,0.166,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
4,acbd5f6c-1dd3-44a5-b979-c54c390a1264,1.35,0.21,0.243,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
5,4658087a-fcc5-4635-9a2c-f84f13894196,1.8,0.21,0.465,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
6,008a94fc-bd2c-4fd8-b78d-967eb985bc7a,2.25,0.26,0.123,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
7,26ffad65-c701-4604-ad79-260f0c136a6c,2.7,0.27,0.464,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
8,e30e8248-11da-4f5d-9950-0e97828810f1,3.15,0.34,0.678,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
9,f65c103d-c7b0-4751-8f57-4ecba7198294,3.6,0.3,0.56,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
10,59224106-84a5-4d8d-afbc-f849e24a8384,4.05,0.22,0.251,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
11,6ebfb6b8-9190-49e0-926a-45e921fff7a4,4.5,0.32,0.537,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
12,3c8b89ba-05ad-4821-9f0c-fbddf5259fe1,4.95,0.3,0.559,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
13,239ea9e5-3561-44f0-843b-1856b8a86e72,5.4,0.3,0.129,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
14,615d2e92-6507-4636-b308-67d0a0e78f4e,5.85,0.36,0.398,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
15,7d2652a8-0174-484b-ad72-10eeb8dee2da,6.3,0.32,0.494,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
16,20e5e862-6cd5-4adb-bc29-7d5ae7dbb209,6.75,0.23,0.4,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
17,ddd7821c-a01c-4995-91be-3bb2d37f0aa1,7.2,0.22,0.287,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
18,ae9759f4-c57c-4236-9f4e-e1debd2ade91,7.65,0.26,0.461,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
19,8392f902-81a2-4f40-b5e5-59676d5c2a71,8.1,0.25,0.313,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
20,ddc7b163-4e39-4ff8-9d4e-1e8eaa752826,8.55,0.16,0.47,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
21,2470cf28-4d68-4e67-9db2-fdd8343a6b43,9,0.04,0.289,18eff6cc-7670-4747-a506-77a0d607a53c,9/12/2019 10:54:57 PM,richie@qcinc.org,9/12/2019 10:54:57 PM,richie@qcinc.org
22,b33f6610-fb17-4ace-9215-9e5515a23635,0,0.1,0.125,01ad7347-dd23-47e3-a43b-5afdc8cbc3e2,9/19/2019 2:40:31 PM,richie@qcinc.org,9/19/2019 2:40:31 PM,richie@qcinc.org
23,70d0161f-bb91-4760-a3f5-4ff3c5a0153c,0.4,0.14,0.111,01ad7347-dd23-47e3-a43b-5afdc8cbc3e2,9/19/2019 2:40:31 PM,richie@qcinc.org,9/19/2019 2:40:31 PM,richie@qcinc.org
24,1af2f1be-7c28-46e8-a8e1-f942531f2ce2,0.8,0.18,0.17,01ad7347-dd23-47e3-a43b-5afdc8cbc3e2,9/19/2019 2:40:31 PM,richie@qcinc.org,9/19/2019 2:40:31 PM,richie@qcinc.org
25,a43959e5-8e40-490c-80b3-05f0539855b8,1.2,0.18,0.465,01ad7347-dd23-47e3-a43b-5afdc8cbc3e2,9/19/2019 2:40:31 PM,richie@qcinc.org,9/19/2019 2:40:31 PM,richie@qcinc.org
