ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,16b63eb6-928b-471c-982d-25c1c98196e3,0,0.16,0.026,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
2,34dc5e23-4811-4cfd-8974-00980ed17f1c,0.4,0.19,0.323,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
3,516b846c-9dac-4124-a033-fe1d6f8ed4a8,0.8,0.2,0.257,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
4,a4356ff3-5761-4703-bd16-9cae1123ba63,1.2,0.26,0.2,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
5,abed1825-2c33-456c-a2d5-4285e22f94e2,1.6,0.28,0.304,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
6,e9e6abfc-cc52-4ea3-8ca8-9785fc423b42,2,0.28,0.407,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
7,9af678e8-e455-4bf7-9b95-f0c3115cfaab,2.4,0.26,0.319,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
8,4b6613c1-73fa-4208-b762-0a897b23f0d1,2.8,0.28,0.341,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
9,2ad288b6-be41-4671-845d-b1fde2072fc0,3.2,0.3,0.174,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
10,5c92184d-6b0b-49c7-a6a7-f793c014fb2c,3.6,0.22,0.236,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
11,fa3eaa7b-3a3b-467b-9a38-97e4e223afa8,4,0.25,0.256,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
12,7cf05e81-2650-48c9-8c78-7bd9bbcca34c,4.4,0.24,0.346,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
13,7a50860b-52cb-4f1a-860f-8a22c600c21a,4.8,0.18,0.185,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
14,9cb5a647-9230-4b6d-8a1d-a0b61ecb677c,5.2,0.17,0.354,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
15,38adb9c6-a71d-446e-a23e-b2968eb80008,5.6,0.14,0.018,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
16,d4434340-4f56-4ead-bb14-7f8e35fff23c,6,0.17,0.29,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
17,3e2bb5e2-d3e3-4f59-9988-42b7c773994e,6.4,0.19,0.321,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
18,cefc2859-4691-4d55-8c22-f66f32ac561d,6.8,0.22,0.157,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
19,55a7636a-f97c-4711-b001-f3efd5f16883,7.2,0.16,0.008,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
20,9a99773b-1bf1-4f5b-8bf7-a17c425ae83c,7.6,0.12,0.024,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
21,ecac0627-b52d-4828-9f4a-d6e1bd60772e,8,0.05,-0.18,7d15fa45-7144-4565-b481-38d2d62c87c4,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
22,5458138d-bbc7-4885-aa1b-4d96591c0f71,0,0.04,0.09,2f01114d-0649-46bb-849f-658f9ef21243,9/11/2019 9:43:37 PM,richie@qcinc.org,9/11/2019 9:43:37 PM,richie@qcinc.org
23,be1ef3b8-7fd2-426f-a6c3-1b96f38a0c30,0.4,0.11,0.161,2f01114d-0649-46bb-849f-658f9ef21243,9/11/2019 9:43:37 PM,richie@qcinc.org,9/11/2019 9:43:37 PM,richie@qcinc.org
