ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,38c2ca74-d128-4f31-9ef1-46242d93beff,1,6,.35,Yes,Yes,Yes,f97bb56e-4688-41bf-b672-82172ae0330d,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
2,0f793a05-2258-4597-b125-81ca0ddfb3ac,1,5.1,.49,Yes,Yes,Yes,89c4f181-4432-41b4-bf0d-d9d4677413f9,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
3,544c6a19-d048-44df-a17c-dca839178c20,1,4,.27,No,No,Yes,43ab0347-c02b-49a6-ac21-bcb1574177a3,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
4,aca270fc-23ad-42ca-84ee-ba6312202103,1,10,.3,Yes,Yes,No,6f9aa6d0-c2a9-498a-ad67-fe6adb3ea589,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
5,10648a2a-00aa-4971-ae7d-e84ec53437b5,1,10,.8,No,No,Yes,bf9ca8d3-b6e7-4e58-a98d-fe2b59cd9304,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
6,b0a5615a-9397-45d5-aa71-4a066131be05,1,10,.28,Yes,No,Yes,959ebf14-9843-432c-a435-b2baed5b2984,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
7,e8fd12e5-2e51-4daf-9264-fbbded267777,1,9,.34,Yes,No,Yes,4b78774d-f16d-4ff6-8b83-ec034ca91084,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
8,1206ff52-b5b4-4de7-8714-c22334e24c1b,1,4.5,.29,No,No,Yes,fde14bdb-cab9-48dd-bea9-7ad364e5d809,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
9,12186df0-b8c4-430c-9394-bd8281717610,1,2.5,.22,No,No,Yes,fb1fa973-7f51-4a02-aa81-f4638bc4f7ad,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
10,b24eb60a-322f-4e3b-9ece-1613509ad8b9,1,7,.6,Yes,No,Yes,b8bf680b-6b17-4c0e-a4eb-ace7770bfcae,9/11/2019 6:07:52 PM,richie@qcinc.org,9/11/2019 6:07:52 PM,richie@qcinc.org
